id|tipo_publicacao_en|texto_publicacao_evento|ano_publicacao_evento|link_externo|link_text|arquivo_anexo|titulo|autor|imagem_capa
87|Paper|TORRES, Haroldo & ALVES, Humberto & OLIVEIRA, Maria Aparecida de . - São Paulo Peri-Urban Dynamics: Some social causes and environmental consequences. (Download arquivo - 554 KB) Paper presented at the XXV International Population Conference, Tours-França, 18-23 de Julho de 2005.|2005|||iussp2005s50266.pdf|São paulo Peri-Urban Dynamics: Some social causes and enviromental consequences.||
88|Paper|TORRES, Haroldo e BICHIR, Renata. Residential segregation in São Paulo: consequences for urban policies. (Download arquivo - 633 KB) - Text presented at the “Conference on spatial differentiation and governance in the Americas,” held in Texas from November 17-19, 2005. Mimeo.|2005|||Texas_ing_final-c1.pdf|Residential segregation in São Paulo: consequences for urban policies.||
89|Paper|MARQUES, Eduardo - Social networks and power system in Brazil: lessons learned from the urban policy. Trabalho originalmente apresentado no XXVIII Encontro da Anpocs, Caxambu, MG (download arquivo - 555 KB), 2005.|2005|||redes2005-c1.pdf|Social networks and power system in Brazil: lessons learned from the urban policy.||
90|Paper|MARQUES, Eduardo; GONÇALVES, Renata; SARAIVA, Camila - Assimetria e descompasso as condições sociais na Metrópole de São Paulo na década de 1990. (download arquivo - 230 KB) - Revista Novos Estudos, n.73, 2005.|2005|||novosestudos2005_camilarev-c1.pdf|Assimetria e descompasso as condições sociais na Metrópole de São Paulo na década de 1990.||
91|Paper|LAVALLE, Adrián Gurza e CASTELLO, Graziela – The blessings of this world: religious associations, Novos Estudos, n. 68, 2005, p. 73-93.|2005|||BenessesDesseMundoNovosEstudos.pdf|The blessings of this world: religious associations||
92|Paper|GURZA LAVALLE, Adrián; CHARYA, A.; HOUTZAGER, P. Beyond Comparative Anecdotalism: Lesson on Civil Society and Participation from São Paulo, Brazil. World Development, v.33, p.951-964, 2005.|2005||||Beyond Comparative Anecdotalism: Lesson on Civil Society and Participation from São Paulo, Brazil||
93|Paper|GUIMARÃES, N. A. Toward a sociology of unemployment. Brazilian Review of Social Sciences (São Paulo: ANPOCS), special issue n. 1, 2005.|2005|http://socialsciences.scielo.org/pdf/s_rbcsoc/v1nse/scs_a06.pdf|Source||Toward a sociology of unemployment. Brazilian Review of Social Sciences||
94|Paper|GUIMARÃES, N.A. Transicións ocupacionais e representacións na procura de traballo. Comparción de mercados de traballo baixo distintos réximes de welfare: São Paulo, Paris e Tókio.Toward a sociology of unemployment. Revista Galega de Economia. (Santiago de Compostela) vol. 14, n. 1-2 (junho-dezembro de 2005), pp. 107-132.|2005|http://www.ces.uc.pt/lab2004/inscricao/pdfs/painel50/nadyaguimaraes.pdf|Source||Transicións ocupacionais e representacións na procura de traballo.||
95|Paper|GUIMARÃES, N. A. Desemprego: trajetórias, transições e percepções. Comparando mercados de trabalho sob distintos regimes de welfare (São Paulo, Paris, Tóquio).Centre for Brazilian Studies Working Papers Series . n. 59, (Oxford University: Centre for Brazilian Studies) p. 01 – 33, 2005.|2005|http://www.ces.uc.pt/lab2004/inscricao/pdfs/painel50/nadyaguimaraes.pdf|Source||Desemprego: trajetórias, transições e percepções. Comparando mercados de trabalho sob distintos regimes de welfare||
96|Book Chapter|ALMEIDA, R. R. M. ; D´ANDREA, Tiarajú. Estrutura de oportunidades em uma favela de São Paulo. In: Eduardo MARQUES; Haroldo TORRES. (Org.). Segregação, pobreza e desigualdades sociais. 1 ed. São Paulo, 2005, v. , p. 195-209, 2005.|2005|||Ronaldo_Tiara_Cap8.pdf|Estrutura de oportunidades em uma favela de São Paulo||
97|Book Chapter|BICHIR, Renata Mirandola. Investimentos viários de pequeno porte no município de São Paulo – 1975/2000. In: MARQUES, E. C.; TORRES. H.G. (org.). São Paulo: Segregação, pobreza urbana e desigualdades sociais. São Paulo-SP: Senac, 2005.|2005|||bichircapdez.pdf|Investimentos viários de pequeno porte no município de São Paulo – 1975/2000||
98|Thesis|CAZZOLATO, José Donizete - 2005. Neighborhoods as local territorial proceedings; methodological contribution to the case of Sao Paulo - download - part 1 - 3.600 KB; part 2 - 5.500 KB e part 3 - 5.100 KB) - Dissertation in Geography,School of Philosophy, Literature and Human Sciences (USP) - São Paulo.|2005||||Neighborhoods as local territorial proceedings; methodological contribution to the case of Sao Paulo||
99|Thesis|PAVEZ, Thais Regina - 2005. Public policies and expansion of social capital in communities segregated: the Santo André program, with more equality. (download - 1.753 KB) - Dissertation in Political Science -  School of Philosophy, Literature and Human Sciences (USP) - São Paulo.|2005|http://www.teses.usp.br/teses/disponiveis/8/8131/tde-05042006-091908/publico/dissertacao_Thaispavez.pdf|Source||Public policies and expansion of social capital in communities segregated: the Santo André program, with more equality.||
100|Presentation|KIRSCHBAUM, Charles. A Evolução do Campo do Jazz, 1930-1969. 2006. (download arquivo – 579 KB).|2006|||2Jazz_Field_Evolution_Maio06.pdf|A Evolução do Campo do Jazz, 1930-1969||
101|Presentation|BENARROSH, Yolande. Institution d’intermédiation sur le marché de l’emploi et analyse du travail. Le cas de l’ANPE.  Colóquio Internacional – Novas Formas do Trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada. 11 e 12 de setembro de 2006, São Paulo, SP.|2006||||Institution d’intermédiation sur le marché de l’emploi et analyse du travail. Le cas de l’ANPE.||
102|Presentation|DEDECCA, Cláudio S. Flexibilidade e regulação de um mercado de trabalho precário: a experiência brasileira. Colóquio Internacional – Novas Formas do Trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada. 11 e 12 de setembro de 2006, São Paulo, SP.|2006|||203-Dedecca.pdf|Flexibilidade e regulação de um mercado de trabalho precário: a experiência brasileira||
103|Presentation|DEMAZIÈRE, Didier. Précarité d`emploi et précarité de condition: entre formes et normes.Colóquio Internacional Novas Formas do trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada. São Paulo, Universidade de São Paulo, 11 e 12/9/2006.|2006|||204-Demazi_re.pdf|Précarité d`emploi et précarité de condition: entre formes et normes.||
104|Presentation|FREYSSINET, Jacques. Les trajectoires nationales vers la flexibilité du rapport salarial: le cas de la France dans le contexte de l’Union européenne.  Colóquio Internacional – Novas Formas do Trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada, 11 e 12 de setembro de 2006, São Paulo, SP.|2006|||205-Freyssinet.pdf|Novas Formas do Trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada||
105|Presentation|GUIMARÃES, Nadya Araujo. Flexibilizando o flexível: as novas formas de trabalho sob o prisma do mercado de intermediação. Colóquio Internacional – Novas Formas do Trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada, 11 e 12 de setembro de 2006, São Paulo, SP.|2006|||207-Nadya_Araujo_Guimar_es.pdf|Flexibilizando o flexível: as novas formas de trabalho sob o prisma do mercado de intermediação||
106|Presentation|HIRATA, Helena. Mondialisation et emploi dans une perspective comparative. Colóquio Internacional– Novas Formas do Trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada, 11 e 12 de setembro de 2006, São Paulo, SP.|2006|||209-Helena_Hirata.pdf|Mondialisation et emploi dans une perspective comparative||
107|Paper|XAVIER, Ismail. Corrosão social, pragmatismo e ressentimento: vozes dissonantes no cinema brasileiro de resultados. Revista Novos Estudos. São Paulo: Cebrap, jul. 2006, n.75, p.139-155.|2006|||ismail_corrosao_social.pdf|Corrosão social, pragmatismo e ressentimento: vozes dissonantes no cinema brasileiro de resultados||
108|Paper|PAVEZ, Thais. Public action and transformation of social ties in a segregated community.Trabalho apresentado no 5º encontro da ABCP de 26 a 29 de Julho de 2006.|2006|||ThaisPavez_seminarioCEM.pdf|Public action and transformation of social ties in a segregated community.||
109|Paper|BERQUÓ, Elza e CAVENAGHI, Suzana. “Fertility decline: a brief note on the reduction in the average number of children per woman in Brazil.” Revista Novos Estudos. São Paulo: CEBRAP, Mar. 2006, no.74, p. 11-15.|2006|||elza_berquo_fecundidade_em_declinio.pdf|Fecundidade em declínio: breve nota sobre a redução no número médio de filhos por mulher no Brasil.||
110|Paper|ALVES, H. e TORRES, H. “Socio-environmental vulnerability in São Paulo: an analysis of households and families in poverty and environmental risk”. Revista São Paulo em Perspectiva, São Paulo, volume 20, número 1 – Jan./Mar. 2006. ISSN 0102-8839.|2006||||Socio-environmental vulnerability in São Paulo: an analysis of households and families in poverty and environmental risk||
111|Paper|COELHO, V. S. P. “Democratization of Brazilian Health Councils: The paradox of bringing the other side into the tent.” International Journal of Urban and Regional Development. Vol. 30.3. September 2006, pp. 656-671. Blackwell Publishing, London.|2006||||Democratization of Brazilian Health Councils: The paradox of bringing the other side into the tent||
112|Paper|MARQUES, Eduardo; ARRETCHE, Marta; HOCHMAN, Gilberto; KUSCHNIR, Karina. Dossier: Methods and Explanations Policy – Where do recent paths take us? (Download arquivo – 237 KB) - Texts on the XXX Annual Meeting of ANPOCS, Caxambú, 2006.|2006|||arquivo_2_dossie_anpocs-c1.pdf|Dossier: Methods and Explanations Policy – Where do recent paths take us?||
113|Paper|TORRES, Haroldo da Gama; BICHIR, Renata Mirandola e PAVEZ, Thais. “A different kind of poverty? Changes in consumption pattern of low-income.” Revista Novos Estudos. São Paulo: CEBRAP, Mar. 2006, n.74, p.17-22.|2006|||haroldo_renata_thais_uma_pobreza_diferente.pdf|Uma pobreza diferente? Mudanças no padrão de consumo da população de baixa renda.||
114|Paper|LAVALLE, Adrián Gurza e COSTA, Sérgio. Cohesión social y coexistencia intercultural en América Latina. In: Cotler, Julio. La cohesión social en la agenda de América Latina y de la Unión Europea. Lima, Instituto de Estudios Peruanos Ediciones, pp. 247-279, 2006.|2006|||Adrian_2_CostaGurzaInterculturalidadenAL_OBREAL2006.pdf|Cohesión social y coexistencia intercultural en América Latina.||
115|Paper|"LIMA, Márcia. ""Interracial relationships: between reason and desire."" Journal of Social Sciences. February, vol.21, n.60, p.175-176, 2006."|2006|||marcia_1_relacionamentos_inter_raciais.pdf|Interracial relationships: between reason and desire||
116|Paper|MONTERO, Paula. Religion, Pluralism and the public sphere in Brazil. Revista Novos Estudos. São Paulo: CEBRAP, Mar. 2006, no.74, p.47-65.|2006|||paula_montero_religiao_pluralismo.pdf|Religion, Pluralism and the public sphere in Brazil||
117|Paper|GURZA LAVALLE, Adrián; HOUTZAGER, Peter. ; CASTELLO, Graziela. Democracia, Pluralização da Representação e Sociedade Civil. Lua Nova: Revista de Cultura e Política. São Paulo: n. 67.|2006|||RepresentPolPluralSocCivilLuaNova2006.pdf|Democracia, Pluralização da Representação e Sociedade Civil||
118|Paper|GURZA LAVALLE, Adrián; HOUTZAGER, P. ; CASTELLO, Graziela. Representação Política e Organizações Civis - Novas Instâncias de Mediação e os Desafios da Legitimidade. Revista Brasileira de Ciências Sociais, v. 21, n. 60.|2006|||RepresentacaoPol&OrgCivRBSC2006.pdf|Representação Política e Organizações Civis - Novas Instâncias de Mediação e os Desafios da Legitimidade.||
119|Paper|LIMONGI, Fernando. A Democracia no Brasil. Revista Novos Estudos Cebrap. São Paulo, n.76, novembro de 2006 , p.17-41.|2006|http://scielo.br/pdf/nec/n76/02.pdf|Source||A Democracia no Brasil. Revista Novos Estudos Cebrap||
120|Paper|GEORGES, I. Relations salariales et pratiques d'insertion: les centres d'appel au Brésil, Cahiers du Genre (Paris : GEDISST) n.41, 2006, p. 195-217.|2006||||Relations salariales et pratiques d'insertion: les centres d'appel au Brésil, Cahiers du Genre||
121|Paper|GUIMARÃES, N. A. Trabalho em transição: uma comparação entre São Paulo, Paris e Tóquio. Revista Novos Estudos. São Paulo: Cebrap, nov. 2006, n.76, p.159-177.|2006||||Trabalho em transição: uma comparação entre São Paulo, Paris e Tóquio.||
122|Paper|GUIMARÃES, N. A. Novas formas, novas medidas? Desemprego, trajetórias ocupacionais e experiências na produção de informações. São Paulo em Perspectiva (São Paulo: Fundação SEADE), vol. 20, n. 04, out/dez 2006.|2006||||Novas formas, novas medidas? Desemprego, trajetórias ocupacionais e experiências na produção de informações.||
123|Paper|GUIMARÃES, N. A. En busca de trabajo ¿Cuándo las instituciones del mercado significan una diferencia?, Revista de Trabajo (Buenos Aires: Ministerio de Trabajo, Empleo y Seguridad Social de la Argentina), n. 2 (Nueva Época), June 2006, pp. 29-42.|2006||||En busca de trabajo ¿Cuándo las instituciones del mercado significan una diferencia?||
124|Paper|GUIMARÃES, N. A.Trabalho em transição. Uma comparação entre São Paulo, Paris e Tóquio. Revista Novos Estudos (São Paulo: CEBRAP), n. 76, October 2006, pp. 159-177.|2006||||Trabalho em transição. Uma comparação entre São Paulo, Paris e Tóquio. Revista Novos Estudos||
125|Paper|GUIMARÃES, N. A.L’occident serait-il en train de se brasilianiser?. Revue Tiers Monde (IEDES: Paris), v. 189, 2006 p. 137-186.|2006||||L’occident serait-il en train de se brasilianiser?||
126|Paper|GUIMARÃES, N. A. Inégalité, Discrimination et Intolérance : Péchés d´un Paradis Racial ?. Cahiers des Amériques Latines (Paris : IHEAL/CREDAL).|2006||||Inégalité, Discrimination et Intolérance : Péchés d´un Paradis Racial ?||
127|Paper|GUIMARÃES, N. A.; SUGITA, K; HIRATA, H; MONTAGNER, P. Desemprego: mercados, instituições e percepções. Brasil e Japão numa perspectiva comparada. Tempo Social (São Paulo: Departamento de Sociologia da USP), v. 16, 2006, pp. 257-288.|2006||||Desemprego: mercados, instituições e percepções. Brasil e Japão numa perspectiva comparada.||
128|Paper|NOHARA, Hiroatsu. Paradoxe des mouvements d’emploi en France et au Japon; «précarisation et stabilisation. Colóquio Internacional – Novas Formas do Trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada, Paradoxe dês, 11 e 12 de setembro de 2006, São Paulo, SP.|2006|||212-nohara.pdf|Paradoxe des mouvements d’emploi en France et au Japon; «précarisation et stabilisation.||
129|Paper|SAITO, Chikara. O desenvolvimento do trabalho precário e a política de emprego no Japão. Colóquio Internacional – Novas Formas do Trabalho e do Desemprego: Brasil, Japão e França numa perspectiva comparada, Paradoxe dês, 11 e 12 de setembro de 2006, São Paulo, SP.|2006|||213-Saito.pdf|O desenvolvimento do trabalho precário e a política de emprego no Japão.||
