id|tipo_publicacao|texto_publicacao_evento|ano_publicacao_evento|link_externo|link_text|arquivo_anexo|titulo|autor|imagem_capa
96|Artigo|TORRES, Haroldo da Gama, MARQUES, Eduardo e SARAIVA, Camila - Favelas no Município de São Paulo: estimativas de população para os anos de 1991, 1996 e 2000 (download arquivo - 398 KB) - Trabalho apresentado no X encontro da Associação Nacional de Planejamento Urbano e Regional (ANPUR) - Belo Horizonte -MG - Revista Brasileira de Estudos Urbanos e Regionais , vol 5, nº 1, 2003.|2003.0|||anpur2003_RBEUR.pdf|||
97|Artigo|TORRES, Haroldo da Gama - Social policies for the urban poor: the role of population information (download arquivo - 333 KB) - UNFPA Country Support Team for Latin America and the Caribbean - Working Papers Series CST/ LAC Nº 24, 2002.|2002.0|||torres_unfpa.pdf|||
98|Artigo|TORRES, Haroldo da Gama; MARQUES, Eduardo; FERREIRA, Maria Paula; BITAR, Sandra. - Pobreza e Espaço: padrões de segregação em São Paulo. (download arquivo - 255 KB) - Artigo publicado na Revista do Instituto de Estudos Avançados, IEA - USP 17 (47), 2003.|2003.0||||||
99|Artigo|ALONSO, Angela; FREIRE, Carlos Eduardo Torres; MARQUES, Eduardo; NOBRE, Marcos; ALMEIDA, Maria Hermínia Tavares de; FIORE, Mauricio. Novos estudos entrevista Fernando Haddad. Novos Estudos, n. 103, p. 11-31, novembro/2015.|2015.0|||1341-entrevista_novos_estudos_fernando_haddad_2015.pdf|||
100|Artigo|ARAÚJO, Victor; FLORES, Paulo. Redistribuição de renda, pobreza e desigualdade territorial no Brasil. Revista de Sociologia e Política (ISSN: 0104-4478, versão impressa/1678-9873, versão online), v. 25, n. 63, 2017 p. 159-182.|2017.0|http://revistas.ufpr.br/rsp/article/view/55524/33583|Fonte||||
101|Apresentação|ARAÚJO, Victor. Quando e Quais Indivíduos Apoiam a Redistribuição de Renda no Brasil? VII Seminário Discente Do Programa de Pós-Graduação em Ciência Política. Faculdade de Filosofia, Letras e Ciências Humanas/USP. 8 a 12 de Maio/2017, p. 1-26.|2017.0|http://conferencias.fflch.usp.br/sdpscp/VIIsemDCP/paper/view/1877/322|Fonte||||
102|Artigo|ALVES DE BRITO, M. M. Novas Tendências ou Velhas Persistências? Modernização e expansão educacional no Brasil. Cadernos de Pesquisa (Fundacao Carlos Chagas), v. 47, n. 163, Jan-Mar/2017, p.224-263.|2017.0|http://publicacoes.fcc.org.br/ojs/index.php/cp/article/view/3789/pdf|Fonte||||
103|Artigo|ARRETCHE, Marta; FONSECA, Elize Massard da. Brazil: Local Government Role in Health Care. In: MARCHILDON, Gregory P.; BOSSERT, Thomas J. (Org.). Federalism and decentralization in health care: a decision space approach. Toronto/Buffalo/London: University of Toronto Press, 2018, p. 149-173.|2018.0|https://utorontopress.com/us/federalism-and-decentralization-in-health-care-2|Fonte||||
104|Artigo|ARRETCHE, Marta. Democracia e Redução da desigualdade econômica no Brasil: a inclusão dos outsiders. Rev. bras. Ci. Soc.. 2018, vol.33, n.96, e339613. Epub Jan 08, 2018. ISSN 1806-9053. http://dx.doi.org/10.17666/339613/2018.|2018.0|http://www.scielo.br/scielo.php?pid=S0102-69092018000100508&script=sci_abstract&tlng=pt|Fonte||||
105|Artigo|ARRETCHE, Marta; ARAÚJO, Victor. O Brasil tornou-se mais conservador? Apoio à redistribuição e à taxa no Brasil. Novos Estudos Cebrap/Especial, Junho de 2017, p. 15-22.|2017.0|http://novosestudos.uol.com.br/wp-content/uploads/2017/06/O-BRASIL-TORNOU-SE-MAIS-CONSERVADOR-Marta-Arretche-e-Victor-Ara%20%20%C3%BAjo.zip|Fonte||||
106|Artigo|ARRETCHE, Marta. A Qualidade da Democracia e a Questão Social. QD-Qualidade da Democracia, IEA-USP, 21/9/2015.|2015.0|https://qualidadedademocracia.com.br/a-qualidade-da-democracia-e-a-quest%C3%A3o-social-c24f514ab10d|Fonte||||
107|Artigo|ARRETCHE, Marta; SCHLEGEL, Rogerio; FERRARI, Diogo. Preferences Regarding the Vertical Distribution of Authority in Brazil: On Measurement and Determinants. Publius: The Journal of Federalism, August/2015, p. 1-26.|2015.0|http://publius.oxfordjournals.org/content/early/2015/08/06/publius.pjv033.full|Fonte||||
108|Artigo|ALMEIDA, Luana Costa; BETINI, Geraldo Antonio. Investigação sobre a escola e seu entorno: Estudo bibliográfico de produções nacionais. Revista de Educação Pública, v. 24, n. 55, jan./abr. 2015, p.33-56.|2015.0|||1052-810-6532-2-PB_Luana_C_Almeida_jan-abr_2015.pdf|||
109|Artigo|AMRITH, Megha. Tentative friendships among low-income migrants in São Paulo’s commercial districts. Urban Studies, Feb/2016 (Published online before print), 15p.|2016.0|http://usj.sagepub.com/content/early/2016/02/18/0042098016631907.abstract|Fonte||||
110|Artigo|AMRITH, Megha. Pathways to urban citizenship for low-income migrants in São Paulo. Citizenship Studies, August/2015.|2015.0|http://dx.doi.org/10.1080/13621025.2015.1023260|Fonte||||
111|Artigo|ARRETCHE, Marta. Why is Brazil a Case of Demos-Enabling Federalism? Panoramas, May 5, 2015.|2015.0|http://www.panoramas.pitt.edu/content/why-brazil-case-demos-enabling-federalism|Fonte||||
112|Artigo|ARRETCHE, Marta. Déficit de Representação ou Falta de consensos mínimos: o que paralisa as políticas. Interesse Nacional, v. 7, n.26, p. 15-23, julho a setembro/2014.|2014.0|||802-Arretche_Deficit_de_Representacao_ou_Falta_de_Consensos_Minimos_O_Que_Paralisa_as_Politicas_Revista_Interesse_Nacional_2014.pdf|||
113|Artigo|ARRETCHE, Marta. Demos-Constraining or Demos-Enabling Federalism? Political Institutions and Policy Change in Brazil, Journal of Politics in Latin America, v.5, 2013, n.2.|2013.0|||454-ARRETCHE_demos_2013.pdf|||
114|Artigo|ARRETCHE, Marta. Quando instituições federativas fortalecem o governo central? Novos Estudos/Cebrap (Impresso), v. 95, 2013, p. 38-57.|2013.0|||186-novos-estudos-95-arretche.pdf|||
115|Artigo|ARRETCHE, Marta. State Effectiveness in Contemporary Brazil. LASA FORUM. Debates, V. XLIII, Issue 4, October 2012, p.15-17.|2012.0|http://lasa.international.pitt.edu/forum/files/vol43-issue4/Debates-2.pdf?utm_medium=email&utm_campaign=LASA+Forum+Fall+2012&utm_content=LASA+Forum+Fall+2012+CID_181b97d6ba8eb98fd9fafd6f7cc86153&utm_source=Email%20Newsletter&utm_term=State%20Effectiveness%20in%20Contemporary%20Brazil%20by%20Marta%20Arretche|Fonte||||
116|Apresentação|ARRETCHE, Marta; FUSARO, Edgard; GOMES, Sandra. Democracia, políticas sociais e pobreza no Brasil. Trabalho apresentado 8o. Encontro Associação Brasileira de Ciência Política Gramado, RS - 1-4 de agosto de 2012.|2012.0|||arretche_fusaro_gomes_ABCP_2012.pdf|||
117|Apresentação|ARRETCHE, Marta. Inequality and Decentralized Governance in Brazil. 22nd IPSA World Congress. Inequality and Decentralised Governance. The IMO Project Joint panel RC05 & RC28. Madrid, 8th -12th July, 2012. (apresentação de slides)|2012.0|||la_jul_12_madrid.ppsx|||
118|Artigo|ARRETCHE, Marta.Federalism, Bicameralism, and Institutional Change: General Trends and One Case-study. Brazilian Political Science Review, v4, n2, 2010.|2010.0|||article_marta_arretche_bpsr_2010.pdf|||
119|Artigo|ARRETCHE, Marta. Federalismo e Igualdade Territorial: Uma Contradição em Termos?Revista Dados. Rio de Janeiro, 53 (3): p. 587-620, 2010.|2010.0|http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0011-52582010000300003&lng=pt&nrm=iso|Fonte||||
120|Artigo|ARRETCHE, M. e MARQUES, E.La Municipalización de la salud en Brasil: diferencias regionales, poder de voto y estrategias del gobierno.OPAS: Série Informes Técnicos, No 77, 2001.|2001.0|||93-MunicplzSaudBR_2001.pdf|||
121|Artigo|ARRETCHE, M. e MARQUES, E.Municipalização da saúde no Brasil: diferenças regionais, poder do voto e estratégias de governo. In: Revistas Ciências e Saúde Coletiva, vol. 7, No 3, 2002.|2002.0|http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232002000300006&lng=pt&nrm=iso|Fonte||||
122|Artigo|ARRETCHE, Marta. Federalism and place-equality policies: a case study of policy design and outputs. EUI Working Papers, nº. 2, 2009.|2009.0|http://cadmus.eui.eu/bitstream/handle/1814/12050/EUI_SPS_2009_02.pdf?sequence=1|Fonte||||
123|Artigo|ARRETCHE, Marta e RODDEN, Jonathan. Política Distributiva na Federação: Estratégias Eleitorais, Barganhas Legislativas e Coalizões de Governo. Dados, 2004, v. 47, n.3.|2004.0|http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0011-52582004000300004&lng=en&nrm=iso&tlng=pt|Fonte||||
124|Artigo|ARRETCHE, Marta. Federalismo e políticas sociais no Brasil: problemas de coordenação e autonomia. São Paulo em Perspectiva, v.18, n.2, São Paulo Apr./June 2004, p. p. 17-26.|2004.0|http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392004000200003|Fonte||||
125|Artigo|ARRETCHE, Marta. Federalismo e Relações Intergovernamentais no Brasil: A Reforma dos Programas Sociais (versão revista).Dados, 45(3), p. p. 431-458, 2002.|2002.0|http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0011-52582002000300004&lng=pt&nrm=iso&tlng=pt|Fonte||||
126|Artigo|ARRETCHE, Marta.Apresentação: Dossiê Agenda de Pesquisas em Políticas Públicas, in: Revista Brasileira de Ciências Sociais: (18)51: 7-9, 2003.|2003.0|http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092003000100001&lng=en&nrm=iso|Fonte||||
127|Artigo|ARRETCHE, Marta. Financiamento Federal e Gestão Local de Políticas Sociais: o difícil equilíbrio entre regulação, responsabilidade e autonomia, in: Ciência & Saúde Coletiva, 8 (2): 331-345, 2003.|2003.0|http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232003000200002&lng=pt&nrm=iso|Fonte||||
128|Artigo|ARRETCHE, Marta.A Agenda Institucional, Revista Brasileira de Ciências Sociais, 64: 1-9, 2007. ISBN 0102-909|2007.0|http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092007000200011&lng=en&nrm=iso|Fonte||||
129|Artigo|ARRETCHE, Marta. The Veto Power of territorial governments in Brazil: political institutions and representatives voting behaviour. Brazilian Political Science Review, 2: 40-73, 2007.|2007.0|http://www.bpsr.org.br/index.php/bpsr/article/view/48|Fonte||||
130|Apresentação|BARBOSA, Rogério Jerônimo; PRATES, Ian. Estrutura das desigualdades na Região Metropolitana de São Paulo: 1981-2011. Anais do 38º Encontro Anual da Anpocs - ISSN 2177-3092. Caxambu, 2014.|2014.0|||935-Barbosa_Prates_Estrutura_2014_anpocs.pdf|||
131|Artigo|BARNES, Marian; COELHO, Vera S. Social participation in health in Brazil and England: inclusion, representatin and authority. Health Expectations v. 12, pp. 226–236, 2009.|2009.0|||HealthExpectationsaugust2009.pdf|||
132|Artigo|BICHIR, R. M.; OLIVEIRA, M. C. ; CANATO, P. C. . Para além da transferência de renda? Limites e possibilidades na articulação intersetorial de políticas sociais. Cadernos de Estudos - Secretaria de Avaliação e Gestão da Informação, v. 26, p. 81-102, 2016.|2016.0|||1467-MDSCaderno_de_Estudos26.pdf|||
133|Artigo|BICHIR, Renata. Novas agendas, novos desafios: reflexões sobre as relações entre transferência de renda e assistência social no Brasil. Novos Estudos Cebrap, Março/2016, n. 104, p. 111-136.|2016.0||||||
134|Artigo|BICHIR, Renata. Olhares cruzados nas análises de políticas públicas. Revista Brasileira de Ciências Sociais, 2015, vol.30, n.89, p. 175-181.|2015.0|http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092015000300175&lng=pt&nrm=iso&tlng=pt|Fonte||||
135|Artigo|BICHIR, Renata Mirandola. Capacidades Estatais Para a Implementação de Programas de Transferência de Renda: Os Casos de Brasil, Argentina e África do Sul. Texto Para Discussão-TD 2032. IPEA. Rio de Janeiro, janeiro de 2015.|2015.0|||1034-td_2032_BICHIR.pdf|||
136|Artigo|BICHIR, Renata M. Determinantes do acesso à infra-estrutura urbana no município de São Paulo. Revista Brasileira de Ciências Sociais, São Paulo, v. 24, pp. 75-89, 2009.|2009.0|http://www.scielo.br/pdf/rbcsoc/v24n70/a05v2470.pdf|Fonte||||
137|Artigo|BITTAR, Mariana. Trajetórias educacionais de jovens residentes em um distrito da periferia de São Paulo. Rev. bras. Ci. Soc.. 2015, vol.30, n.89, p. 47-61 .|2015.0|http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092015000300047&lng=en&nrm=iso&tlng=pt|Fonte||||
138|Artigo|BONIFACIO, Robert; SCHLEGEL, Rogerio. Panorama e determinantes da satisfação com os serviços públicos no Brasil. Revista do Serviço Público, v. 63, p. 413-434, 2012.|2012.0|||852-RSP_63_4_1_2012_panorama_e_determinantes_da_satisfacao_com_os_servicos_publicos_no_brasil.pdf|||
139|Artigo|"CEM, CEBRAP, EMURB - Diagnóstico da situação atual - 1ª etapa ( download arquivo - 578 KB ) - Projeto ""Estratégias de desenvolvimento econômico para a área central do Município de São Paulo"" - São Paulo, relatório de pesquisa, módulo 1, 2002."|2002.0|||centro_SP.pdf|||
140|Artigo|CAMPOS, Marcos. Public Policy Instruments and Their Impact: From Analogue to Electronic Government in the Bus Services of São Paulo. BRAZILIAN POLITICAL SCIENCE REVIEW, v. 12, p. 1-26, 2018.|2018.0|http://dx.doi.org/10.1590/1981-3821201800010003|Fonte||||
141|Artigo|CAMPOS, Marcos. O mercado de viagens e as disputas em torno das linhas de ônibus. Novos Estudos Cebrap. n. 105, Julho/2016, p. 35-53.|2016.0|http://novosestudos.uol.com.br/produto/105/#58ed26df9ac4d|Fonte||||
142|Apresentação|CAMPOS, Marcos Lopes. A política das linhas de ônibus. Trabalho apresentado no IV Seminário Discente da Pós-Graduação em Ciência Política da USP, de 07 a 11 de abril de 2014.|2014.0|||707-SD_2014_Lopes_-181-524-1-PB.pdf|||
143|Artigo|CARVALHAES, Flavio Alex de Oliveira;BARBOSA, Rogério Jerônimo; DE SOUZA, Pedro Herculano G. F.; RIBEIRO, Carlos Antônio Costa. Os impactos da geração de empregos sobre as desigualdades de renda uma análise da década de 2000. Revista Brasileira de Ciências Sociais, v.29, n.85, São Paulo, p.79-98, junho/2014.|2000.0|||820-impactos_desigualdade_renda_geracao_de_emprego_Barbosa_et_al_2014_RBCS.pdf|||
144|Artigo|CAZZOLATO, José Donizete. O embate paraense e a agenda territorial. Apresentado no Primeiro Seminário Internacional Estado, Território e Desenvolvimento: contradições, desafios e perspectivas/Universidade Federal da Bahia. Salvador (BA), 4 a 6/6/2012.|2012.0|||cazzolato_i_seted.pdf|||
145|Apresentação|"CAZZOLATO, José Donizete. A Distritalização de São Paulo - 1989/2012. Texto apresentado, juntamente com projeção de slides, no seminário ""Distritalização de São Paulo - os 21 anos da divisão territorial da cidade"", em 3/5/2012, na Câmara Municipal de São Paulo."|2009.0|||distritalizacao_donizete.pdf|||
146|Apresentação|CAZZOLATO, José Donizete. Geografia, Território e Gestão – Contribuição ao debate sobre a Regionalização do SUS. Apresentado no II Congresso Internacional e IV Simpósio Nacional de Geografia da Saúde - Geosaúde (Uberlândia, MG), julho de 2009.|2007.0|||Donizete_sus.pdf|||
147|Apresentação|CAZZOLATO, José Donizete. As Regiões Brasileiras pós-Tocantins: ensaio para um novo arranjo. Apresentado no XI Encontro Nacional da ANPUR (Belém, PA) e no VII Encontro Nacional da ANPEGE (Niterói, RJ), 2007.|2007.0|||donizete_regioes_brasileiras.pdf|||
148|Apresentação|CENEVIVA, Ricardo. O nível de governo importa para a qualidade da política pública? A municipalização da educação fundamental no Brasil. Seminário Discente do Departamento de Ciência Política/FFLCH. Universidadede de São Paulo, maio de 2012, 87 p.|2012.0|||seminariodiscente_maio_dcp-2012_ricardo_ceneviva.pdf|||
149|Apresentação|COELHO, Vera Schattan; COSTA, Maria Izabel Sanches; SCHALCH, Laís. Arranjos contratuais para a provisão de serviços públicos de saúde e o fortalecimento da regionalização. Paper apresentado no Grupo de Trabalho GT25 - Políticas Públicas. 41° Encontro Anual Anpocs.de 23 a 27/10/2017, p. 1-29.|2017.0|http://www.anpocs.com/index.php/encontros/papers/41-encontro-anual-da-anpocs/gt-30/gt25-18/11057-arranjos-contratuais-para-a-provisao-de-servicos-publicos-de-saude-e-o-fortalecimento-da-regionalizacao/file|Fonte||||
150|Artigo|COELHO, V.S.P. Contratação de serviços e regionalização. Novos Caminhos, n.13, fev./2017, p. 1-25 Pesquisa Política, Planejamento e Gestão das Regiões e Redes de Atenção à Saúde no Brasil (Região e Redes).|2017.0|http://www.resbr.net.br/wp-content/uploads/2017/02/Novos-Caminhos-13.pdf|Fonte||||
151|Artigo|COELHO, Vera Schattan Ruas Pereira; WAISBICH, Laura. Participatory mechanisms and inequality reduction: searching for plausible relations. Journal of Public Deliberation, v. 12; n. 2, 2016, Article 13.|2016.0|http://www.publicdeliberation.net/jpd/vol12/iss2/art13/|Fonte||||
152|Artigo|COELHO, Vera Schattan P. Debate. Cad. Saúde Pública. 2015, vol.31, n.10, p. 2069-2071 .|2015.0|http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015001002069&lng=pt&nrm=iso&tlng=en|Fonte||||
153|Artigo|COELHO, Vera Schattan P.; SZABZON, Felipe; DIAS, Marcelo F. Política municipal e acesso a serviços de saúde São Paulo 2001-2012, quando as periferias ganharam mais que o centro. Novos estudos - CEBRAP, São Paulo, n. 100, p. 139-161, Nov/2014.|2014.0|||1065-0101-3300-nec-100-00139_novos_estudos_nov_2014_vera_felipe_dias.pdf|||
154|Artigo|COELHO, Vera Schattan Pereira. What did we learn about citizen involvement in the health policy process: lessons from Brazil. Journal of Public Deliberation, v.9, I.1, Article 9 , p.1-19, 2013.|2013.0|||829-Citizen_involvement_in_the_health_policy_process_vs.pdf|||
155|Artigo|COELHO, V. S. P., PEDROSO, M. “Distribuição de Serviços Públicos de Saúde no Município de São Paulo”. Novos Estudos. São Paulo: Cebrap, n. 64, November 2002, pp. 141-152.|2002.0||||||
156|Artigo|COELHO, V. S. P. “Democratization of Brazilian Health Councils: The paradox of bringing the other side into the tent”. International Journal of Urban and Regional Development. Vol. 30.3. September, 2006, pp. 656-671. Blackwell Publishing, London.|2006.0||||||
157|Artigo|COELHO, V. S. “Development and Policy: rethinking hegemonic concepts and ideas”. Reinventing Development Research. IDS Bulletin. Vol. 38. No. 2. March; pp. 98-100, 2007, UK .|2007.0||||||
158|Artigo|COSTA, Lilia C. Carneiro da; SANTOS, Jessica. P. Riva dos; GUIMARÃES, Antônio Sérgio A.; GUIMARÃES, Nadya Araújo. Avaliação da ação afirmativa no vestibular da UFBA. Estudos em Avaliação Educacional. São Paulo, n. 45, Fundação Carlos Chagas, 2010.|2010.0|http://www.fcc.org.br/pesquisa/publicacoes/eae/arquivos/1556/1556.pdf|Fonte||||
